Episode,Captures,EscortRate,RoleDiversityRate,AvgCarrierSurvivalTime,EpisodeLength
1366,1,0.0000,1.9746,9.82,511
1367,1,0.0000,1.4841,10.76,440
1368,1,0.0000,1.5225,12.98,666
1369,1,0.0336,1.6366,10.56,476
1370,1,0.0235,1.4696,17.46,724
1371,1,0.0000,1.8164,13.14,512
1372,1,0.1273,1.1040,10.94,644
1373,1,0.1819,1.6412,9.80,995
1374,1,0.3814,1.3665,10.04,472
1375,1,0.1320,1.0427,11.34,773
1376,1,0.0000,1.9412,9.92,527
1377,1,0.0020,1.7910,8.68,1005
1378,1,0.0000,1.6782,10.16,432
1379,1,0.0000,1.4606,12.44,508
1380,1,0.0000,1.8166,11.68,589
1381,1,0.0000,0.9850,13.04,668
1382,1,0.0000,1.0665,12.64,737
1383,1,0.0000,1.3838,8.12,555
1384,1,0.2588,1.8299,9.38,541
1385,1,0.6225,1.5854,38.96,1833
1386,1,0.0000,1.6154,14.00,533
1387,1,0.1787,1.7320,12.66,582
1388,1,0.1361,1.9231,16.20,845
1389,1,0.0000,1.9697,11.76,528
1390,1,0.3440,1.5980,13.54,1122
1391,1,0.0000,1.7824,9.70,432
1392,1,0.0348,1.7332,14.36,776
1393,1,0.0572,1.0111,8.88,542
1394,1,0.2061,1.6811,10.26,718
1395,1,0.0000,1.5725,10.14,662
1396,1,0.0262,1.8093,7.46,535
1397,1,0.1070,1.6939,9.82,869
1398,1,0.0000,1.9624,10.32,532
1399,1,0.0000,1.6413,10.14,513
1400,1,0.0000,1.0309,11.72,615
1401,1,0.1467,1.7285,11.24,593
1402,1,0.0748,1.8223,13.94,816
1403,1,0.0302,1.3561,13.12,629
1404,1,0.0395,1.6177,14.40,633
1405,1,0.0000,1.5993,10.18,534
1406,1,0.0000,1.5231,10.16,585
1407,1,0.0134,1.4322,9.84,597
1408,1,0.1919,1.9613,8.96,542
1409,1,0.1721,1.5308,8.68,552
1410,1,0.1259,1.8776,12.42,572
1411,1,0.0000,1.8090,8.38,513
1412,1,0.0963,1.4703,19.26,1163
1413,1,0.0000,1.9143,12.00,642
1414,1,0.2380,1.9820,13.72,668
1415,1,0.0000,1.2335,10.94,514
1416,1,0.2690,1.7789,12.16,710
1417,1,0.0000,1.0061,6.20,495
1418,1,0.5757,0.9437,9.76,568
1419,1,0.1021,0.9882,11.92,764
1420,1,0.0737,1.7132,13.42,760
1421,1,0.0000,1.4789,9.94,474
1422,1,0.0000,1.3576,17.76,702
1423,1,0.0160,1.3815,14.42,561
1424,1,0.0000,1.7543,11.96,521
1425,1,0.0000,1.7050,14.12,695
1426,1,0.3430,1.2617,14.12,554
1427,1,0.0235,1.8529,16.28,639
1428,1,0.2828,1.4325,8.70,541
1429,1,0.1591,1.8762,8.46,509
1430,1,0.1765,1.9434,10.76,442
1431,1,0.0000,1.7440,11.30,625
1432,1,0.0000,1.8582,13.48,550
1433,1,0.1264,1.9810,11.80,633
1434,1,0.0000,1.9501,11.24,561
1435,1,0.0000,1.6220,10.24,463
1436,1,0.0000,1.6121,12.74,513
1437,1,0.0000,1.4491,12.74,570
1438,1,0.0220,1.2295,11.58,501
1439,1,0.1816,1.4580,14.60,738
1440,1,0.3499,1.8231,13.62,746
1441,1,0.0736,1.2997,9.94,584
1442,1,0.4094,1.7810,13.06,662
1443,1,0.0991,1.8075,8.22,535
1444,1,0.0000,1.4710,13.42,552
1445,1,0.0000,1.8956,11.74,632
1446,1,0.3520,1.5614,13.78,554
1447,1,0.0000,1.2075,8.80,506
1448,1,0.0000,1.6242,12.22,495
1449,2,0.1670,1.3452,7.15,533
1450,1,0.0000,1.8518,13.26,641
1451,1,0.2487,1.9332,12.74,764
1452,1,0.0000,1.6050,9.18,562
1453,1,0.1131,1.5917,14.36,840
1454,1,0.0637,1.9897,11.12,581
1455,1,0.3795,1.7211,12.48,527
1456,1,0.0000,1.9779,7.42,498
1457,1,0.2692,1.8936,14.94,780
1458,1,0.1082,1.2053,11.30,638
1459,1,0.0842,1.1222,12.36,998
1460,1,0.0210,1.6520,11.00,477
1461,1,0.2181,1.6543,10.18,729
1462,1,0.0000,1.8048,8.42,579
1463,1,0.0000,1.4185,14.44,975
1464,1,0.0000,1.6529,11.14,775
1465,1,0.1384,1.9818,10.86,549
1466,1,0.0711,1.6551,14.72,577
1467,1,0.2985,1.3828,11.26,593
1468,1,0.0185,1.7037,11.46,486
1469,1,0.0000,1.5624,11.02,537
1470,1,0.1791,1.7164,12.20,938
1471,1,0.0000,1.6498,9.78,474
1472,1,0.2194,1.4252,12.44,588
1473,1,0.0000,1.1761,11.44,670
1474,1,0.2717,1.4627,12.70,644
1475,1,0.0000,1.7592,8.96,544
1476,1,0.0746,1.9727,15.06,844
1477,1,0.1405,1.7511,10.08,655
1478,1,0.0000,1.4562,7.54,537
1479,1,0.0021,1.6489,7.16,470
1480,1,0.0000,1.6439,13.48,542
1481,1,0.0000,1.8150,6.78,573
1482,1,0.0113,1.2966,10.18,617
1483,1,0.4634,1.6323,12.44,533
1484,1,0.0000,1.6896,13.94,538
1485,1,0.0447,1.9708,10.44,582
1486,1,0.0053,1.7426,13.76,571
1487,1,0.3309,1.5154,10.56,553
1488,1,0.0924,0.8814,10.98,725
1489,1,0.0000,1.6490,11.00,473
1490,1,0.1257,1.5587,10.00,716
1491,1,0.0000,1.3286,10.82,922
1492,1,0.0000,1.3102,11.68,561
1493,1,0.1495,1.6107,15.78,709
1494,1,0.4018,1.8437,17.02,774
1495,1,0.3635,1.3852,12.54,553
1496,1,0.1287,1.2703,8.22,777
1497,1,0.1920,1.7872,12.90,625
1498,1,0.0942,0.8176,14.78,658
1499,1,0.3225,1.3362,13.70,583
1500,1,0.0226,1.9410,12.58,576
1501,1,0.1658,1.4637,10.96,923
1502,1,0.0000,1.6737,8.90,521
1503,1,0.0000,1.8508,14.06,563
1504,1,0.0296,1.2484,15.36,608
1505,1,0.0000,1.8180,9.60,467
1506,1,0.0000,1.7873,12.86,644
1507,1,0.2814,1.3781,13.86,796
1508,1,0.4898,1.8273,13.74,637
1509,1,0.0306,1.6689,10.34,589
1510,1,0.1559,1.1528,11.90,648
1511,1,0.0424,0.9982,8.16,543
1512,1,0.1535,1.6076,12.40,632
1513,1,0.0000,1.7573,14.80,688
1514,1,0.0000,1.6034,6.70,474
1515,1,0.1824,1.1365,15.98,828
1516,1,0.0000,1.9447,9.20,561
1517,1,0.1786,1.6460,8.22,644
1518,1,0.4617,0.9415,18.78,992
1519,1,0.0986,1.7544,8.34,517
1520,1,0.3237,1.5649,11.70,655
1521,1,0.0035,1.3003,11.20,576
1522,1,0.0862,1.9808,10.50,522
1523,1,0.0000,1.8910,7.28,633
1524,1,0.4759,1.8540,13.06,582
1525,1,0.1068,1.2192,6.26,543
1526,1,0.1453,1.5513,8.38,468
1527,1,0.0773,1.8833,10.36,634
1528,1,0.3062,1.1903,9.96,725
1529,1,0.1861,1.3199,12.64,747
1530,1,0.2006,1.5885,12.82,678
1531,1,0.1129,1.2540,11.72,815
1532,1,0.0504,1.7374,12.66,575
1533,1,0.1636,1.9540,10.94,544
1534,1,0.0235,1.6097,11.06,597
1535,1,0.3124,1.9865,11.92,669
1536,1,0.0000,1.8607,9.44,488
1537,1,0.0580,1.1243,15.68,1086
1538,1,0.3714,1.2641,11.42,587
1539,1,0.0000,1.6774,11.32,468
1540,1,0.0570,1.9698,11.72,597
1541,1,0.0559,1.5542,11.04,572
1542,1,0.0000,1.8729,11.88,645
1543,1,0.2213,1.8885,6.30,574
1544,1,0.1368,1.7803,30.18,1616
1545,1,0.3028,0.9362,10.44,611
1546,1,0.0000,1.4707,19.26,835
1547,1,0.2260,1.9710,11.00,655
1548,1,0.0064,1.9873,9.10,471
1549,1,0.1199,1.8432,14.74,759
1550,1,0.0000,1.5869,15.54,610
1551,1,0.0000,1.2659,10.40,534
1552,1,0.0000,1.3300,13.08,603
1553,1,0.0399,1.5052,12.12,677
1554,1,0.1805,1.8195,9.80,637
1555,1,0.0000,1.8039,7.76,566
1556,1,0.0000,1.4251,13.52,621
1557,1,0.0502,1.8633,9.56,578
1558,1,0.0000,1.7212,10.30,495
1559,1,0.0000,1.9757,9.62,535
1560,1,0.0000,1.6746,9.68,547
1561,1,0.1682,1.9760,12.06,541
1562,1,0.1431,1.9790,13.30,524
1563,1,0.0000,1.8278,13.04,668
1564,1,0.0000,1.3508,13.88,553
1565,1,0.5539,0.9334,13.78,751
1566,1,0.0908,1.4202,11.48,771
1567,1,0.0478,1.8704,16.34,648
1568,1,0.1743,1.3990,9.24,614
1569,1,0.0100,1.5656,11.74,900
1570,1,0.0351,1.8474,11.80,570
1571,1,0.2803,1.1168,10.64,899
1572,1,0.0000,1.5767,13.40,515
1573,1,0.0000,1.4624,13.26,519
1574,1,0.0768,1.6323,7.96,495
1575,1,0.0000,1.6000,17.40,635
1576,1,0.0048,1.4353,15.88,834
1577,1,0.3473,1.1953,10.12,645
1578,1,0.1618,1.9055,11.08,550
1579,1,0.1899,1.6089,8.44,537
1580,1,0.0765,1.9063,10.88,523
1581,1,0.0508,1.8911,10.50,689
1582,1,0.2004,1.5633,10.24,529
1583,1,0.0000,1.4840,12.14,593
1584,1,0.1955,1.5757,13.92,931
1585,1,0.0000,1.2297,10.74,553
1586,1,0.1956,1.7840,12.78,639
1587,1,0.0665,1.9715,6.86,526
1588,1,0.0000,1.9610,7.38,461
1589,1,0.2976,1.5837,14.86,699
1590,1,0.0000,1.6704,10.18,540
1591,1,0.0000,1.6597,9.08,526
1592,1,0.0074,1.7366,13.42,543
1593,1,0.0178,1.3494,14.84,561
1594,1,0.0053,1.5474,14.72,749
1595,1,0.0000,1.8721,12.94,524
1596,1,0.0692,0.9282,12.30,766
1597,1,0.0000,1.8173,10.10,520
1598,1,0.0837,1.3205,13.84,777
1599,1,0.4828,1.2893,10.30,522
1600,1,0.3932,1.3483,19.18,824
1601,1,0.1106,1.9761,8.52,461
1602,1,0.4273,1.7495,12.28,543
1603,1,0.0000,1.3557,15.14,821
1604,1,0.1363,1.3301,11.98,521
1605,1,0.0000,1.7419,13.44,523
1606,1,0.0000,1.5832,13.18,523
1607,1,0.2203,1.8563,9.18,640
1608,1,0.0000,1.7367,10.42,638
1609,1,0.0000,1.6074,11.90,484
1610,1,0.0000,1.5837,10.26,442
1611,1,0.1431,1.1115,12.88,538
1612,1,0.1412,1.3817,8.16,524
1613,1,0.0896,1.1810,9.80,547
1614,1,0.0000,1.9668,10.30,573
1615,1,0.0000,1.6501,11.32,483
1616,1,0.0448,1.4306,15.20,648
1617,1,0.0000,1.0000,12.60,576
1618,1,0.0461,1.8574,13.14,673
1619,1,0.0932,1.4479,13.32,1170
1620,1,0.1002,1.4663,10.08,489
1621,1,0.0897,1.6368,13.78,1137
1622,1,0.0664,1.1121,11.84,678
1623,1,0.0418,1.7778,14.14,693
1624,1,0.0000,1.9799,12.86,547
1625,1,0.1149,1.5404,17.98,1175
1626,1,0.1160,1.7532,7.28,543
1627,1,0.3307,1.3276,7.40,638
1628,1,0.0727,1.9901,9.82,605
1629,1,0.0546,1.6579,10.32,953
1630,1,0.0000,1.4118,12.64,527
1631,1,0.0000,1.9672,14.12,580
1632,1,0.2326,1.6722,10.46,546
1633,1,0.0152,1.5398,11.54,528
1634,1,0.2828,1.0328,15.62,1068
1635,1,0.0000,1.5057,13.62,528
1636,1,0.1458,1.9826,13.82,576
1637,1,0.0000,1.4816,8.26,652
1638,1,0.0000,1.5000,8.00,510
1639,1,0.0000,1.3925,7.18,530
1640,1,0.1440,1.4512,11.30,778
1641,1,0.2559,1.2659,13.12,598
1642,1,0.1860,1.4725,10.46,946
1643,1,0.2893,1.9215,9.06,522
1644,1,0.0869,1.8946,7.90,541
1645,1,0.0778,1.6347,8.84,501
1646,1,0.0000,1.2048,10.82,586
1647,1,0.0217,1.9783,10.62,461
1648,1,0.1492,1.4426,9.42,610
1649,1,0.4322,1.7425,15.70,738
1650,1,0.2692,1.6178,12.94,743
1651,1,0.0000,1.6930,7.54,544
1652,1,0.0000,1.9789,6.30,617
1653,1,0.0000,1.5054,7.76,558
1654,1,0.1829,1.6106,17.22,678
1655,1,0.1799,1.7634,10.92,617
1656,1,0.0000,1.3805,11.22,523
1657,1,0.0000,1.7071,16.38,734
1658,1,0.1567,1.9687,12.80,638
1659,1,0.1168,1.7962,6.80,471
1660,1,0.1788,1.6200,17.94,850
1661,1,0.3233,1.9493,13.00,631
1662,1,0.0000,1.1241,9.94,717
1663,1,0.5067,1.4502,15.02,673
1664,1,0.0911,1.9848,9.24,527
1665,1,0.0664,1.8406,7.54,527
1666,1,0.3339,1.7708,13.48,554
1667,1,0.0000,1.0597,13.22,536
1668,1,0.0271,1.5705,13.28,738
1669,1,0.0000,1.5817,13.46,526
1670,1,0.1765,1.7571,13.06,527
1671,1,0.0000,1.4809,13.94,680
1672,1,0.3029,1.3848,9.72,525
1673,1,0.0000,1.6008,11.32,476
1674,1,0.0000,1.9244,9.84,529
1675,1,0.3554,1.5180,16.68,695
1676,1,0.1620,1.9174,16.92,605
1677,1,0.2163,1.9623,8.28,504
1678,1,0.0444,1.9770,11.42,608
1679,1,0.0000,1.8343,15.98,706
1680,1,0.0589,1.9658,11.64,730
1681,1,0.2294,1.6789,7.00,436
1682,1,0.0000,1.3538,9.56,571
1683,1,0.2304,1.4154,14.60,816
1684,1,0.0122,0.6931,10.18,1965
1685,1,0.2163,1.6914,11.10,823
1686,1,0.0000,1.9194,12.80,633
1687,1,0.0000,1.3937,10.38,536
1688,1,0.0112,1.7803,10.90,537
1689,1,0.0647,1.8228,12.40,587
1690,1,0.1255,1.9661,10.44,502
1691,1,0.4145,1.6261,11.70,567
1692,1,0.0408,1.4351,9.92,809
1693,1,0.2133,1.5147,12.48,1055
1694,1,0.0000,1.4943,10.04,530
1695,1,0.0000,1.8176,8.94,466
1696,1,0.1679,1.7323,13.10,792
1697,1,0.3522,1.2536,10.12,619
1698,1,0.2548,1.0282,17.02,781
1699,1,0.1638,1.9736,9.54,531
1700,1,0.0000,1.9726,11.64,474
1701,1,0.0000,1.4555,9.08,1561
1702,1,0.0000,1.9451,12.70,637
1703,1,0.0263,1.5447,14.38,571
1704,1,0.0228,1.1860,9.30,613
1705,1,0.2647,1.3170,18.20,631
1706,1,0.1529,1.2404,14.38,857
1707,1,0.1594,1.6983,9.06,527
1708,1,0.2330,1.9667,11.58,811
1709,1,0.0000,1.5242,14.16,538
1710,1,0.1487,1.5172,11.08,464
1711,1,0.2785,1.1873,14.34,614
1712,1,0.0076,1.9546,12.50,529
1713,1,0.0000,1.6335,9.60,513
1714,1,0.0000,1.6826,12.50,816
1715,1,0.0000,1.6609,12.00,522
1716,1,0.1077,1.5577,13.10,771
1717,1,0.7623,1.4954,13.80,652
1718,1,0.1352,1.2939,13.32,1235
1719,1,0.1837,1.0101,13.06,1192
1720,1,0.1667,1.7644,7.04,450
1721,1,0.0000,1.4840,14.24,624
1722,1,0.7111,1.6000,9.72,495
1723,1,0.0000,1.4750,12.42,541
1724,1,0.0854,1.5257,9.50,913
1725,1,0.1371,1.6290,9.96,496
1726,1,0.0590,1.7621,10.42,559
1727,1,0.0000,1.5708,9.12,671
1728,1,0.1323,0.9854,11.48,1096
1729,1,0.6333,0.7521,18.00,1178
1730,1,0.4611,1.6611,13.70,900
1731,1,0.0000,1.5992,9.52,509
1732,1,0.3036,1.4214,9.34,560
1733,1,0.0000,1.7310,11.46,565
1734,1,0.0222,1.3926,6.28,540
1735,1,0.0454,1.1973,9.98,441
1736,1,0.4183,0.8760,13.38,734
1737,1,0.2122,1.4646,8.92,523
1738,1,0.0000,1.6941,7.28,461
1739,1,0.3510,1.0290,13.24,829
1740,1,0.2115,1.5385,8.60,468
1741,1,0.0000,1.5656,11.20,587
1742,1,0.2566,1.0526,8.78,647
1743,1,0.3911,0.9931,14.56,721
1744,1,0.0441,1.7231,12.98,567
1745,1,0.0342,1.6667,5.94,438
1746,1,0.0000,1.5883,11.28,566
1747,1,0.0539,1.4494,6.04,445
1748,1,0.0183,1.9269,10.28,547
1749,1,0.1872,1.6568,9.36,577
1750,1,0.1126,1.6809,10.68,586
1751,1,0.0784,1.7761,10.94,536
1752,1,0.5147,1.7788,14.90,678
1753,1,0.0198,1.7568,14.84,555
1754,1,0.3172,1.8027,7.70,517
1755,1,0.0000,1.6236,10.54,797
1756,1,0.0300,1.0080,8.68,500
1757,1,0.0735,1.3155,15.04,599
1758,1,0.1358,1.4527,12.72,729
1759,1,0.0000,1.4684,10.28,632
1760,1,0.0000,1.2477,9.34,549
1761,1,0.0000,1.9319,13.70,1043
1762,1,0.0484,0.9647,11.74,765
1763,1,0.2239,1.9777,11.40,719
1764,1,0.0101,1.6336,11.76,494
1765,1,0.1697,1.9672,10.42,548
1766,1,0.2118,1.9025,7.62,595
1767,1,0.0000,1.4695,10.80,509
1768,1,0.0000,1.7978,13.14,534
1769,1,0.0591,1.9741,13.92,541
1770,1,0.1011,1.8463,14.38,722
1771,1,0.0000,1.6782,13.40,550
1772,1,0.1210,1.2109,14.10,934
1773,1,0.0000,1.7819,13.06,518
1774,1,0.1123,1.9858,13.12,632
1775,1,0.2602,1.2864,10.32,611
1776,1,0.2792,1.5719,17.84,960
1777,1,0.0779,1.8287,11.14,975
1778,1,0.2210,1.8619,8.96,543
1779,1,0.3243,1.8012,10.46,518
1780,1,0.0000,1.6514,9.96,588
1781,1,0.0441,1.1591,7.54,635
1782,1,0.0000,1.9346,8.54,627
1783,1,0.1506,1.4679,11.00,498
1784,1,0.1796,1.6085,19.32,1175
1785,1,0.0552,1.1626,12.92,652
1786,1,0.0642,1.9855,6.72,483
1787,1,0.0213,1.7888,9.64,516
1788,1,0.0000,1.1821,6.84,549
1789,1,0.2556,1.5475,10.18,579
1790,1,0.0000,1.7018,9.06,503
1791,1,0.0668,1.1988,9.76,644
1792,1,0.0338,1.8370,9.26,681
1793,1,0.2516,1.6922,12.64,640
1794,1,0.3252,1.8187,10.42,695
1795,1,0.0048,1.5239,13.36,628
1796,1,0.0000,1.5824,10.40,522
1797,1,0.0000,1.5990,15.08,823
1798,1,0.1238,1.2289,8.38,533
1799,1,0.0299,1.6819,14.82,569
1800,1,0.1062,1.9178,12.28,584
1801,1,0.0302,1.4742,9.22,563
1802,1,0.2639,1.8520,13.80,811
1803,1,0.1814,1.6515,9.28,485
1804,1,0.2046,1.4647,16.24,1007
1805,1,0.0019,1.5122,13.28,533
1806,1,0.1660,1.1043,11.76,729
1807,1,0.0000,1.8045,14.46,537
1808,1,0.5205,1.0528,14.86,853
1809,2,0.0218,1.8291,6.31,550
1810,1,0.0263,1.2394,13.50,685
1811,1,0.0268,1.6845,9.18,485
1812,1,0.0000,1.5482,7.32,560
1813,1,0.6764,1.4930,18.70,791
1814,1,0.0800,1.5954,10.88,650
1815,1,0.1077,1.9605,11.94,557
1816,1,0.2739,1.1229,15.30,1245
1817,1,0.2905,1.5388,14.78,1160
1818,1,0.3307,1.0614,18.06,1645
1819,1,0.0816,1.2586,14.98,1361
1820,1,0.0113,1.3534,9.40,532
1821,1,0.0792,1.9855,13.74,758
1822,1,0.0000,1.9156,15.40,616
1823,1,0.0000,1.4278,12.36,575
1824,1,0.0000,1.7510,13.50,514
1825,1,0.1664,1.6333,15.34,589
1826,1,0.0151,1.2147,8.46,531
1827,1,0.0497,1.3860,7.18,443
1828,1,0.3942,1.7722,9.00,553
1829,1,0.0196,1.5463,9.50,562
1830,1,0.0000,1.6699,11.98,1224
1831,1,0.0148,1.9703,11.56,472
1832,1,0.0000,0.8805,14.70,904
1833,1,0.0000,1.4641,13.48,612
1834,1,0.1425,1.1904,12.00,730
1835,1,0.0000,1.9076,9.96,487
1836,1,0.0951,1.2580,11.96,1461
1837,1,0.1070,1.9643,9.74,617
1838,1,0.2747,1.8469,18.14,699
1839,1,0.0000,1.3746,12.38,638
1840,1,0.1621,1.4428,14.50,691
1841,1,0.0000,1.6468,10.96,538
1842,1,0.0000,1.9019,10.56,622
1843,1,0.0792,1.1013,10.76,543
1844,1,0.2452,1.3299,12.10,673
1845,1,0.2116,1.6071,15.10,756
1846,1,0.1132,1.6143,11.78,477
1847,1,0.0891,1.9895,13.36,763
1848,1,0.0203,1.2357,6.70,543
1849,1,0.0000,1.4453,14.54,640
1850,1,0.0000,1.9477,9.24,459
1851,1,0.0000,1.9770,14.64,566
1852,1,0.0000,1.8273,11.06,637
1853,1,0.2226,1.2695,17.38,1087
1854,1,0.2455,1.4294,11.28,729
1855,1,0.0690,1.4613,9.50,1203
1856,1,0.3569,1.7519,12.12,524
1857,1,0.0000,1.9843,12.16,636
1858,1,0.0000,1.7249,11.30,538
1859,1,0.0000,1.1472,13.32,632
1860,1,0.0000,1.9777,14.20,582
1861,1,0.0000,1.6474,12.08,519
1862,1,0.0000,1.5456,10.44,647
1863,1,0.0000,1.6876,9.54,461
1864,1,0.2123,1.8444,11.22,617
1865,1,0.4959,1.8798,15.66,724
1866,1,0.0263,1.9496,21.34,873
1867,1,0.0934,1.1918,15.42,610
1868,1,0.0000,1.7496,11.72,687
1869,1,0.1766,1.6952,13.18,725
1870,1,0.0000,1.7372,8.62,468
1871,1,0.0000,1.4618,12.10,537
1872,1,0.0000,1.3243,8.70,592
1873,1,0.2250,1.5104,9.02,529
1874,1,0.0000,1.7478,8.58,456
1875,1,0.1067,1.4307,9.22,534
1876,1,0.1859,1.4649,15.40,882
1877,1,0.1149,1.3522,13.90,531
1878,1,0.0000,0.8735,7.82,569
1879,1,0.1026,1.7461,8.66,575
1880,1,0.2373,1.7215,14.94,632
1881,1,0.2124,1.6658,16.00,805
1882,1,0.2028,1.7783,11.48,636
1883,1,0.0000,1.8896,8.90,625
1884,1,0.0000,1.7799,13.52,536
1885,1,0.5262,1.3673,14.46,667
1886,1,0.0000,1.4035,11.24,461
1887,1,0.0000,1.9261,15.30,582
1888,1,0.0000,1.6599,13.06,644
1889,1,0.0000,1.7857,11.00,532
1890,1,0.0000,1.6225,12.26,498
1891,1,0.1066,1.2010,10.26,985
1892,1,0.3241,1.6519,11.94,540
1893,1,0.2833,1.9812,10.80,586
1894,1,0.0000,1.4401,12.54,543
1895,1,0.1601,1.5400,12.92,737
1896,1,0.0668,1.6824,11.80,614
1897,1,0.0690,1.8440,11.02,609
1898,1,0.1458,1.7407,9.34,590
1899,1,0.3718,1.9295,9.94,468
1900,1,0.0670,1.5841,9.44,642
1901,1,0.2292,1.7813,11.62,480
1902,1,0.0000,1.5997,11.76,747
1903,1,0.0000,1.9483,9.10,522
1904,1,0.0000,1.9647,11.76,482
1905,1,0.1013,1.4403,18.76,1106
1906,1,0.4541,1.9470,11.54,566
1907,1,0.0858,1.9789,15.40,758
1908,1,0.0000,1.9522,7.90,460
1909,1,0.0000,1.5390,10.14,449
1910,1,0.1607,1.9171,10.00,591
1911,1,0.0000,1.0694,16.88,749
1912,1,0.1645,1.5944,9.40,535
1913,1,0.2255,1.6487,9.38,501
1914,1,0.1675,1.2676,16.98,1039
1915,1,0.0349,1.4974,11.96,573
1916,1,0.1945,1.2285,13.22,617
1917,1,0.3875,1.1253,14.48,782
1918,1,0.0151,1.5895,12.46,531
1919,1,0.3025,1.1908,8.48,671
1920,1,0.1808,1.6148,12.36,553
1921,1,0.0000,1.7015,11.48,526
1922,1,0.0000,1.9591,8.46,563
1923,1,0.1195,1.6181,14.26,686
1924,1,0.0485,1.4944,12.92,536
1925,1,0.0548,0.9321,9.92,766
1926,1,0.0000,1.9864,11.62,663
1927,1,0.0405,1.3665,13.48,543
1928,1,0.0000,1.0918,8.90,512
1929,1,0.0016,1.7062,11.84,633
1930,1,0.0000,1.8994,13.14,507
1931,1,0.0571,1.7381,14.00,630
1932,1,0.0211,0.8487,15.18,760
1933,1,0.0092,1.9762,8.94,546
1934,1,0.0672,1.1399,9.44,536
1935,1,0.0000,1.4566,14.36,668
1936,1,0.0688,1.8529,12.32,741
1937,1,0.0000,1.6549,12.02,481
1938,1,0.0660,1.7527,8.46,1031
1939,1,0.0000,1.8205,10.02,880
1940,1,0.3120,1.0566,13.68,830
1941,1,0.0000,1.5570,13.78,535
1942,1,0.0187,1.1828,9.38,536
1943,1,0.0470,1.7143,14.04,574
1944,1,0.0000,1.6574,11.36,505
1945,1,0.1458,1.5355,10.88,1029
1946,1,0.0000,1.9566,6.54,461
1947,1,0.1801,1.5871,15.34,1005
1948,1,0.5489,1.6101,18.86,736
1949,1,0.0436,1.5800,11.78,619
1950,1,0.0656,1.6029,11.12,549
1951,1,0.0488,1.7959,11.82,779
1952,1,0.4026,1.4918,11.00,549
1953,1,0.0000,1.4378,10.06,466
1954,1,0.0000,1.6093,10.24,599
1955,1,0.0986,1.9829,12.24,700
1956,1,0.1434,1.6272,10.40,523
1957,1,0.0000,1.4263,9.66,835
1958,1,0.0920,1.7159,13.10,609
1959,1,0.0202,1.5662,8.98,544
1960,1,0.0295,1.9595,9.26,543
1961,1,0.0404,1.6404,8.94,495
1962,1,0.0470,1.0865,20.34,1064
1963,1,0.0000,1.4883,11.92,729
1964,1,0.0000,1.9374,10.86,591
1965,1,0.0859,1.9773,11.82,792
1966,1,0.1989,1.4668,10.76,739
1967,1,0.4841,1.7403,14.28,851
1968,1,0.0000,1.4759,11.20,643
1969,1,0.0906,1.8352,10.80,795
1970,1,0.0777,1.6626,7.32,489
1971,1,0.0131,1.5794,9.12,535
1972,1,0.0437,1.7445,9.88,458
1973,1,0.0000,1.7588,11.82,825
1974,1,0.0470,1.3255,11.78,553
1975,1,0.0805,1.6854,10.50,534
1976,1,0.1075,1.9788,10.66,707
1977,1,0.2823,1.7731,7.42,542
1978,1,0.1458,1.6075,9.54,535
1979,1,0.3825,1.6033,14.12,915
1980,1,0.0000,1.0289,7.20,485
1981,1,0.1138,1.8192,15.66,791
1982,1,0.0000,1.7897,13.18,561
1983,1,0.2509,1.0155,14.36,582
1984,1,0.1230,1.9819,10.96,829
1985,1,0.0395,1.6126,13.00,506
1986,1,0.0000,1.3621,12.38,522
1987,1,0.2434,1.3377,9.80,604
1988,1,0.5289,1.4263,12.44,692
1989,1,0.0000,1.4938,15.20,644
1990,1,0.0000,1.6919,12.16,542
1991,1,0.0885,1.7378,10.58,576
1992,1,0.2181,1.6790,11.76,486
1993,1,0.0434,1.4803,11.78,737
1994,1,0.2078,1.9762,7.76,462
1995,1,0.2659,1.9091,15.84,737
1996,1,0.0000,1.8245,12.44,530
1997,1,0.0000,1.4891,13.98,644
1998,1,0.0239,1.5246,18.50,753
1999,1,0.2253,1.5587,11.40,537
2000,1,0.2151,1.9490,11.12,451
2001,1,0.2802,1.2042,15.94,1053
2002,1,0.0000,1.7480,7.10,488
