Wall time,Step,Value
1775059496.6190343,3620000,15.852633476257324
1775059509.333563,3630000,15.570866584777832
1775059522.2368467,3640000,14.986492156982422
1775059535.1278257,3650000,15.52415943145752
1775059547.8975024,3660000,15.788052558898926
1775059560.5672047,3670000,15.028583526611328
1775059572.9332185,3680000,15.78426456451416
1775059594.5405192,3690000,15.125602722167969
1775059607.1942163,3700000,14.790959358215332
1775059619.8663468,3710000,15.267807006835938
1775059632.5175683,3720000,15.496002197265625
1775059645.1056976,3730000,15.95525074005127
1775059657.6537752,3740000,14.882081985473633
1775059670.6083117,3750000,15.117568016052246
1775059683.2431772,3760000,15.546591758728027
1775059695.950014,3770000,14.893799781799316
1775059708.7303934,3780000,15.389020919799805
1775059721.5538578,3790000,16.31252670288086
1775059742.9556956,3800000,15.731234550476074
1775059755.5579011,3810000,15.565037727355957
1775059768.4095085,3820000,16.47246551513672
1775059781.4334028,3830000,15.273681640625
1775059793.86641,3840000,16.69895362854004
1775059807.079012,3850000,15.967910766601562
1775059819.370955,3860000,16.083675384521484
1775059831.8912776,3870000,15.03075885772705
1775059844.596991,3880000,15.170652389526367
1775059857.5398955,3890000,15.997283935546875
1775059878.9403052,3900000,15.76710033416748
1775059891.3832963,3910000,16.2119140625
1775059904.1078959,3920000,15.478901863098145
1775059916.8680277,3930000,15.017913818359375
1775059929.4243288,3940000,16.23773193359375
1775059942.2002156,3950000,14.645352363586426
1775059954.7866366,3960000,15.182703971862793
1775059967.5961082,3970000,15.870606422424316
1775059980.125348,3980000,15.332839012145996
1775059992.9235845,3990000,16.247400283813477
1775060014.2676256,4000000,15.566632270812988
